tx_id,investor_id,timestamp,fomo_prob,lf_votes,all_abstain,lf_LF_trade_cluster,lf_LF_return_momentum,lf_LF_rsi_extreme,lf_LF_bollinger_breakout,lf_LF_value_spike
61205,576AF83964526A5C1506,2021-11-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61206,576AF83964526A5C1506,2021-11-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
61207,576AF83964526A5C1506,2021-11-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
61208,576AF83964526A5C1506,2021-11-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
61214,576AF83964526A5C1506,2022-01-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61216,576AF83964526A5C1506,2022-01-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
61217,576AF83964526A5C1506,2022-01-14,0.07045617244613926,0,False,-1,-1,0,-1,-1
61218,576AF83964526A5C1506,2022-01-19,0.08342122661396274,1,False,-1,-1,0,-1,1
61221,576AF83964526A5C1506,2022-03-02,0.08342122661396274,1,False,-1,-1,0,-1,1
61223,576AF83964526A5C1506,2022-03-08,0.07045617244613926,0,False,-1,-1,0,-1,-1
61225,576AF83964526A5C1506,2022-03-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
61226,576AF83964526A5C1506,2022-03-11,0.07045617244613926,0,False,-1,-1,0,-1,-1
61228,576AF83964526A5C1506,2022-03-17,0.8372505236817231,1,False,-1,1,0,-1,-1
61230,576AF83964526A5C1506,2022-03-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
61231,576AF83964526A5C1506,2022-03-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
61233,576AF83964526A5C1506,2022-03-31,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61235,576AF83964526A5C1506,2022-04-01,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61236,576AF83964526A5C1506,2022-04-07,0.07045617244613926,0,False,-1,-1,0,-1,-1
61240,576AF83964526A5C1506,2022-04-14,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61241,576AF83964526A5C1506,2022-04-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61243,576AF83964526A5C1506,2022-04-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
61244,576AF83964526A5C1506,2022-06-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
61246,576AF83964526A5C1506,2022-08-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61248,576AF83964526A5C1506,2022-09-08,0.07045617244613926,0,False,-1,-1,0,-1,-1
61254,576AF83964526A5C1506,2022-10-31,0.9726019740310166,1,False,-1,1,-1,-1,-1
61255,576AF83964526A5C1506,2022-11-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61256,576AF83964526A5C1506,2022-11-22,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61266,5786F312A78031CC0A1E,2020-09-17,0.9999999999994525,3,False,-1,1,1,1,-1
61269,5786F312A78031CC0A1E,2021-09-01,0.9726019740310166,1,False,-1,1,-1,-1,-1
61270,5786F312A78031CC0A1E,2022-05-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
61277,579271208E29587815B6,2021-09-13,0.9999999070023176,2,False,-1,1,-1,1,-1
61278,579271208E29587815B6,2021-09-13,0.9999999070023176,2,False,-1,1,-1,1,-1
61279,579271208E29587815B6,2021-09-13,0.07045617244613926,0,False,-1,-1,0,-1,-1
61282,579302D474C5E3E28C45,2020-08-14,0.9999999999994525,3,False,-1,1,1,1,-1
61283,579302D474C5E3E28C45,2020-09-04,0.07045617244613926,0,False,-1,-1,0,-1,-1
61284,579302D474C5E3E28C45,2020-09-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61285,579302D474C5E3E28C45,2020-10-12,0.977077832302182,2,False,-1,1,-1,-1,1
61287,579302D474C5E3E28C45,2020-11-10,0.9726019740310166,1,False,-1,1,-1,-1,-1
61289,579302D474C5E3E28C45,2020-12-07,0.9999999999994525,3,False,-1,1,1,1,-1
61290,579302D474C5E3E28C45,2020-12-07,0.9999999999994525,3,False,-1,1,1,1,-1
61292,579302D474C5E3E28C45,2020-12-14,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61295,579302D474C5E3E28C45,2020-12-28,0.9999999070023176,2,False,-1,1,-1,1,-1
61296,579302D474C5E3E28C45,2021-01-04,0.9999999070023176,2,False,-1,1,-1,1,-1
61298,579302D474C5E3E28C45,2021-01-05,0.9999998341890519,2,False,-1,1,1,-1,-1
61299,579302D474C5E3E28C45,2021-01-07,0.9726019740310166,1,False,-1,1,-1,-1,-1
61301,579302D474C5E3E28C45,2021-01-14,0.385764213843291,1,False,-1,-1,-1,-1,1
61303,579302D474C5E3E28C45,2021-01-15,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61305,579302D474C5E3E28C45,2021-01-19,0.977077832302182,2,False,-1,1,-1,-1,1
61307,579302D474C5E3E28C45,2021-01-25,0.9999999999994525,3,False,-1,1,1,1,-1
61309,579302D474C5E3E28C45,2021-02-22,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61314,579302D474C5E3E28C45,2021-03-04,0.9726019740310166,1,False,-1,1,-1,-1,-1
61315,579302D474C5E3E28C45,2021-03-10,0.9999999070023176,2,False,-1,1,-1,1,-1
61316,579302D474C5E3E28C45,2021-03-26,0.9999999070023176,2,False,-1,1,-1,1,-1
61317,579302D474C5E3E28C45,2021-03-29,0.9999999999994525,3,False,-1,1,1,1,-1
61319,579302D474C5E3E28C45,2021-03-31,0.9999999070023176,2,False,-1,1,-1,1,-1
61321,579302D474C5E3E28C45,2021-04-09,0.9999999070023176,2,False,-1,1,-1,1,-1
61324,579302D474C5E3E28C45,2021-04-15,0.9999999999994525,3,False,-1,1,1,1,-1
61326,579302D474C5E3E28C45,2021-04-20,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61328,579302D474C5E3E28C45,2021-04-29,0.9999999070023176,2,False,-1,1,-1,1,-1
61330,579302D474C5E3E28C45,2021-05-05,0.9726019740310166,1,False,-1,1,-1,-1,-1
61332,579302D474C5E3E28C45,2021-05-05,0.9999999070023176,2,False,-1,1,-1,1,-1
61333,579302D474C5E3E28C45,2021-05-06,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61334,579302D474C5E3E28C45,2021-05-06,0.9999999070023176,2,False,-1,1,-1,1,-1
61335,579302D474C5E3E28C45,2021-05-06,0.9999999999994525,3,False,-1,1,1,1,-1
61337,579302D474C5E3E28C45,2021-05-07,0.9999999999994525,3,False,-1,1,1,1,-1
61340,579302D474C5E3E28C45,2021-05-11,0.08342122661396274,1,False,-1,-1,0,-1,1
61341,579302D474C5E3E28C45,2021-05-13,0.9999999999994525,3,False,-1,1,1,1,-1
61342,579302D474C5E3E28C45,2021-05-14,0.9726019740310166,1,False,-1,1,-1,-1,-1
61345,579302D474C5E3E28C45,2021-05-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61346,579302D474C5E3E28C45,2021-05-20,0.9726019740310166,1,False,-1,1,-1,-1,-1
61348,579302D474C5E3E28C45,2021-06-03,0.9999999999995441,4,False,-1,1,1,1,1
61349,579302D474C5E3E28C45,2021-06-09,0.9999999070023176,2,False,-1,1,-1,1,-1
61352,579302D474C5E3E28C45,2021-06-11,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61354,579302D474C5E3E28C45,2021-06-22,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61355,579302D474C5E3E28C45,2021-06-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
61358,579302D474C5E3E28C45,2021-07-01,0.9999999999994525,3,False,-1,1,1,1,-1
61360,579302D474C5E3E28C45,2021-07-27,0.9999999070023176,2,False,-1,1,-1,1,-1
61363,579302D474C5E3E28C45,2021-08-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61365,579302D474C5E3E28C45,2021-08-11,0.9999999070023176,2,False,-1,1,-1,1,-1
61367,579302D474C5E3E28C45,2021-08-26,0.9999999999994525,3,False,-1,1,1,1,-1
61368,579302D474C5E3E28C45,2021-09-02,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61370,579302D474C5E3E28C45,2021-09-07,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61372,579302D474C5E3E28C45,2021-09-08,0.9999999070023176,2,False,-1,1,-1,1,-1
61373,579302D474C5E3E28C45,2021-09-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
61376,579302D474C5E3E28C45,2021-10-06,0.9726019740310166,1,False,-1,1,-1,-1,-1
61379,579302D474C5E3E28C45,2021-10-21,0.9999999070023176,2,False,-1,1,-1,1,-1
61381,579302D474C5E3E28C45,2021-11-08,0.9999999999994525,3,False,-1,1,1,1,-1
61382,579302D474C5E3E28C45,2021-11-11,0.9726019740310166,1,False,-1,1,-1,-1,-1
61385,579302D474C5E3E28C45,2021-11-16,0.9726019740310166,1,False,-1,1,-1,-1,-1
61388,579302D474C5E3E28C45,2021-12-10,0.08342122661396274,1,False,-1,-1,0,-1,1
61390,579302D474C5E3E28C45,2022-01-03,0.9726019740310166,1,False,-1,1,-1,-1,-1
61392,579302D474C5E3E28C45,2022-01-11,0.9726019740310166,1,False,-1,1,-1,-1,-1
61393,579302D474C5E3E28C45,2022-01-12,0.9999999070023176,2,False,-1,1,-1,1,-1
61395,579302D474C5E3E28C45,2022-01-12,0.9999999070023176,2,False,-1,1,-1,1,-1
61398,579302D474C5E3E28C45,2022-01-28,0.9726019740310166,1,False,-1,1,-1,-1,-1
61399,579302D474C5E3E28C45,2022-03-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61403,579302D474C5E3E28C45,2022-08-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61407,579302D474C5E3E28C45,2022-09-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61408,579302D474C5E3E28C45,2022-09-29,0.9999999999994525,3,False,-1,1,1,1,-1
61410,579302D474C5E3E28C45,2022-11-11,0.9999999070023176,2,False,-1,1,-1,1,-1
61411,579302D474C5E3E28C45,2022-11-17,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61413,579302D474C5E3E28C45,2022-11-17,0.08342122661396274,1,False,-1,-1,0,-1,1
61416,57942A1892B13B49203E,2020-12-10,0.9726019740310166,1,False,-1,1,-1,-1,-1
61417,57942A1892B13B49203E,2021-01-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
61419,57942A1892B13B49203E,2021-03-09,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61420,57942A1892B13B49203E,2021-03-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
61421,57942A1892B13B49203E,2021-03-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61422,57942A1892B13B49203E,2021-04-06,0.385764213843291,1,False,-1,-1,-1,-1,1
61423,57942A1892B13B49203E,2021-04-14,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61424,57942A1892B13B49203E,2021-04-16,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61425,57942A1892B13B49203E,2021-07-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
61427,57942A1892B13B49203E,2022-03-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
61429,57959BDDE1BA30696D10,2020-12-11,0.9726019740310166,1,False,-1,1,-1,-1,-1
61432,57AE3E667919FE1F30DD,2020-09-21,0.08342122661396274,1,False,-1,-1,0,-1,1
61433,57AE3E667919FE1F30DD,2020-09-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
61434,57AE3E667919FE1F30DD,2020-10-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
61435,57AE3E667919FE1F30DD,2020-10-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61437,57AE3E667919FE1F30DD,2020-10-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
61438,57AE3E667919FE1F30DD,2020-10-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
61439,57AE3E667919FE1F30DD,2020-10-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
61440,57AE3E667919FE1F30DD,2020-10-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
61441,57AE3E667919FE1F30DD,2020-10-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
61442,57AE3E667919FE1F30DD,2020-10-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
61443,57AE3E667919FE1F30DD,2020-11-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
61446,57AE3E667919FE1F30DD,2020-12-14,0.977077832302182,2,False,-1,1,-1,-1,1
61447,57AE3E667919FE1F30DD,2020-12-21,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61448,57AE3E667919FE1F30DD,2021-01-08,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61449,57AE3E667919FE1F30DD,2021-01-11,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61450,57AE3E667919FE1F30DD,2021-01-12,0.07045617244613926,0,False,-1,-1,0,-1,-1
61451,57AE3E667919FE1F30DD,2021-01-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
61452,57AE3E667919FE1F30DD,2021-01-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
61453,57AE3E667919FE1F30DD,2021-01-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
61454,57AE3E667919FE1F30DD,2021-01-25,0.07045617244613926,0,False,-1,-1,0,-1,-1
61455,57AE3E667919FE1F30DD,2021-01-27,0.07045617244613926,0,False,-1,-1,0,-1,-1
61456,57AE3E667919FE1F30DD,2021-03-19,0.9726019740310166,1,False,-1,1,-1,-1,-1
61457,57AE3E667919FE1F30DD,2021-03-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
61458,57AE3E667919FE1F30DD,2021-03-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
61459,57AE3E667919FE1F30DD,2021-04-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
61461,57AE3E667919FE1F30DD,2021-06-02,0.08342122661396274,1,False,-1,-1,0,-1,1
61462,57AE3E667919FE1F30DD,2021-06-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
61463,57AE3E667919FE1F30DD,2021-06-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
61464,57AE3E667919FE1F30DD,2021-06-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
61465,57AE3E667919FE1F30DD,2021-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61466,57AE3E667919FE1F30DD,2021-07-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
61469,57AE3E667919FE1F30DD,2021-08-12,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61470,57AE3E667919FE1F30DD,2021-08-17,0.07045617244613926,0,False,-1,-1,0,-1,-1
61471,57AE3E667919FE1F30DD,2021-08-18,0.07045617244613926,0,False,-1,-1,0,-1,-1
61472,57AE3E667919FE1F30DD,2021-08-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
61476,57AE3E667919FE1F30DD,2021-09-10,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61477,57AE3E667919FE1F30DD,2021-09-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
61478,57AE3E667919FE1F30DD,2021-09-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
61480,57AE3E667919FE1F30DD,2021-11-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61481,57AE3E667919FE1F30DD,2021-11-12,0.07045617244613926,0,False,-1,-1,0,-1,-1
61483,57AE3E667919FE1F30DD,2021-11-17,0.07045617244613926,0,False,-1,-1,0,-1,-1
61485,57AE3E667919FE1F30DD,2021-11-22,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61486,57AE3E667919FE1F30DD,2021-11-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
61487,57AE3E667919FE1F30DD,2021-12-20,0.07045617244613926,0,False,-1,-1,0,-1,-1
61488,57AE3E667919FE1F30DD,2021-12-20,0.08569042850210225,1,False,1,-1,0,-1,-1
61490,57AE3E667919FE1F30DD,2022-01-14,0.9726019740310166,1,False,-1,1,-1,-1,-1
61491,57AE3E667919FE1F30DD,2022-01-18,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61494,57AE3E667919FE1F30DD,2022-01-24,0.385764213843291,1,False,-1,-1,-1,-1,1
61496,57AE3E667919FE1F30DD,2022-02-14,0.9726019740310166,1,False,-1,1,-1,-1,-1
61498,57AE3E667919FE1F30DD,2022-02-24,0.08342122661396274,1,False,-1,-1,0,-1,1
61499,57AE3E667919FE1F30DD,2022-02-24,0.07045617244613926,0,False,-1,-1,0,-1,-1
61502,57AE3E667919FE1F30DD,2022-02-28,0.08342122661396274,1,False,-1,-1,0,-1,1
61503,57AE3E667919FE1F30DD,2022-02-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
61504,57AE3E667919FE1F30DD,2022-02-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
61505,57AE3E667919FE1F30DD,2022-03-01,0.08342122661396274,1,False,-1,-1,0,-1,1
61506,57AE3E667919FE1F30DD,2022-03-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
61512,57AE3E667919FE1F30DD,2022-05-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
61514,57AE3E667919FE1F30DD,2022-06-30,0.08342122661396274,1,False,-1,-1,0,-1,1
61515,57AE3E667919FE1F30DD,2022-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61516,57AE3E667919FE1F30DD,2022-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61517,57AE3E667919FE1F30DD,2022-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61518,57AE3E667919FE1F30DD,2022-07-13,0.8372505236817231,1,False,-1,1,0,-1,-1
61523,57AE3E667919FE1F30DD,2022-08-16,0.9726019740310166,1,False,-1,1,-1,-1,-1
61525,57AE3E667919FE1F30DD,2022-09-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61526,57AE3E667919FE1F30DD,2022-09-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61527,57AE3E667919FE1F30DD,2022-09-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61528,57AE3E667919FE1F30DD,2022-09-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61529,57AE3E667919FE1F30DD,2022-09-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
61530,57AE3E667919FE1F30DD,2022-09-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
61531,57AE3E667919FE1F30DD,2022-09-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
61532,57AE3E667919FE1F30DD,2022-09-23,0.07045617244613926,0,False,-1,-1,0,-1,-1
61533,57AE3E667919FE1F30DD,2022-09-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
61535,57AE3E667919FE1F30DD,2022-10-12,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61536,57AE3E667919FE1F30DD,2022-10-13,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61537,57AE3E667919FE1F30DD,2022-10-27,0.9999998341890519,2,False,-1,1,1,-1,-1
61538,57AE3E667919FE1F30DD,2022-10-31,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61539,57AE3E667919FE1F30DD,2022-10-31,0.39273375801616284,1,False,1,-1,-1,-1,-1
61540,57AE3E667919FE1F30DD,2022-11-01,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61543,57AE3E667919FE1F30DD,2022-11-08,0.9726019740310166,1,False,-1,1,-1,-1,-1
61544,57AE3E667919FE1F30DD,2022-11-09,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61547,57AE3E667919FE1F30DD,2022-11-16,0.385764213843291,1,False,-1,-1,-1,-1,1
61548,57AE3E667919FE1F30DD,2022-11-17,0.07045617244613926,0,False,-1,-1,0,-1,-1
61549,57AE3E667919FE1F30DD,2022-11-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
61554,57BE643BE6B9E03CBB4D,2021-03-16,0.9726019740310166,1,False,-1,1,-1,-1,-1
61556,57BE643BE6B9E03CBB4D,2021-11-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
61557,57BE643BE6B9E03CBB4D,2021-12-27,0.07045617244613926,0,False,-1,-1,0,-1,-1
61560,57BE643BE6B9E03CBB4D,2022-02-07,0.07045617244613926,0,False,-1,-1,0,-1,-1
61568,57D97EB201442D749AB9,2020-10-26,0.07045617244613926,0,False,-1,-1,0,-1,-1
61571,57E1AA79A2B353FE5C5F,2020-11-10,0.9726019740310166,1,False,-1,1,-1,-1,-1
61572,57E1AA79A2B353FE5C5F,2020-11-27,0.9726019740310166,1,False,-1,1,-1,-1,-1
61580,57E1AA79A2B353FE5C5F,2022-03-02,0.08342122661396274,1,False,-1,-1,0,-1,1
61581,57E1AA79A2B353FE5C5F,2022-05-09,0.07045617244613926,0,False,-1,-1,0,-1,-1
61582,57E1AA79A2B353FE5C5F,2022-06-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61583,57E1AA79A2B353FE5C5F,2022-07-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61584,57E5FB5724DE1867A75A,2021-03-26,0.9726019740310166,1,False,-1,1,-1,-1,-1
61585,57E5FB5724DE1867A75A,2021-03-26,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61586,57E5FB5724DE1867A75A,2021-03-26,0.9726019740310166,1,False,-1,1,-1,-1,-1
61587,57E5FB5724DE1867A75A,2021-04-19,0.385764213843291,1,False,-1,-1,-1,-1,1
61588,57E5FB5724DE1867A75A,2021-04-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61589,57E5FB5724DE1867A75A,2021-04-19,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61590,57E5FB5724DE1867A75A,2021-04-19,0.07045617244613926,0,False,-1,-1,0,-1,-1
61595,5800C5D416936B36793B,2021-05-20,0.08342122661396274,1,False,-1,-1,0,-1,1
61596,5800C5D416936B36793B,2021-11-30,0.07045617244613926,0,False,-1,-1,0,-1,-1
61597,5800C5D416936B36793B,2022-02-07,0.07045617244613926,0,False,-1,-1,0,-1,-1
61598,5800C5D416936B36793B,2022-03-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
61599,5800C5D416936B36793B,2022-03-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
61600,5800C5D416936B36793B,2022-03-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61601,5800C5D416936B36793B,2022-03-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61602,5800C5D416936B36793B,2022-03-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61603,5800C5D416936B36793B,2022-04-28,0.07045617244613926,0,False,-1,-1,0,-1,-1
61604,5800C5D416936B36793B,2022-04-29,0.07045617244613926,0,False,-1,-1,0,-1,-1
61605,5800C5D416936B36793B,2022-06-23,0.8372505236817231,1,False,-1,1,0,-1,-1
61606,5804F09510140D592B98,2020-07-10,0.07045617244613926,0,False,-1,-1,0,-1,-1
61608,5804F09510140D592B98,2020-07-27,0.07045617244613926,0,False,-1,-1,0,-1,-1
61609,5804F09510140D592B98,2020-09-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61614,5804F09510140D592B98,2020-12-11,0.9726019740310166,1,False,-1,1,-1,-1,-1
61617,5804F09510140D592B98,2020-12-29,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61618,5804F09510140D592B98,2020-12-29,0.39273375801616284,1,False,1,-1,-1,-1,-1
61619,5804F09510140D592B98,2021-02-23,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61622,5804F09510140D592B98,2021-03-18,0.9726019740310166,1,False,-1,1,-1,-1,-1
61626,5804F09510140D592B98,2021-06-18,0.9726019740310166,1,False,-1,1,-1,-1,-1
61627,5804F09510140D592B98,2021-07-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
61629,5804F09510140D592B98,2022-03-15,0.07045617244613926,0,False,-1,-1,0,-1,-1
61633,5804F09510140D592B98,2022-05-05,0.385764213843291,1,False,-1,-1,-1,-1,1
61635,5804F09510140D592B98,2022-05-06,0.07045617244613926,0,False,-1,-1,0,-1,-1
61636,5804F09510140D592B98,2022-05-06,0.07045617244613926,0,False,-1,-1,0,-1,-1
61639,5804F09510140D592B98,2022-08-04,0.08342122661396274,1,False,-1,-1,0,-1,1
61640,5804F09510140D592B98,2022-09-21,0.07045617244613926,0,False,-1,-1,0,-1,-1
61645,5811EB6B6D1309E447F7,2020-10-09,0.9726019740310166,1,False,-1,1,-1,-1,-1
61646,5811EB6B6D1309E447F7,2021-03-22,0.07045617244613926,0,False,-1,-1,0,-1,-1
61647,5811EB6B6D1309E447F7,2021-04-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
61648,5811EB6B6D1309E447F7,2021-04-07,0.07045617244613926,0,False,-1,-1,0,-1,-1
61652,5811EB6B6D1309E447F7,2022-03-02,0.07045617244613926,0,False,-1,-1,0,-1,-1
61654,5811EB6B6D1309E447F7,2022-06-10,0.08342122661396274,1,False,-1,-1,0,-1,1
61656,5811EB6B6D1309E447F7,2022-11-18,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61657,5811EB6B6D1309E447F7,2022-11-18,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61660,5811EB6B6D1309E447F7,2022-11-25,0.9726019740310166,1,False,-1,1,-1,-1,-1
61661,5811EB6B6D1309E447F7,2022-11-25,0.9726019740310166,1,False,-1,1,-1,-1,-1
61663,581382FD0FFFE100E46D,2020-07-01,0.07045617244613926,0,False,-1,-1,0,-1,-1
61664,581382FD0FFFE100E46D,2020-11-05,0.07045617244613926,0,False,-1,-1,0,-1,-1
61665,581382FD0FFFE100E46D,2020-11-09,0.9999999070023176,2,False,-1,1,-1,1,-1
61667,581382FD0FFFE100E46D,2020-11-16,0.9999999070023176,2,False,-1,1,-1,1,-1
61668,581382FD0FFFE100E46D,2020-11-16,0.9999936881585981,1,False,-1,-1,-1,1,-1
61669,581382FD0FFFE100E46D,2020-11-16,0.07045617244613926,0,False,-1,-1,0,-1,-1
61670,581382FD0FFFE100E46D,2020-11-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
61671,581382FD0FFFE100E46D,2020-11-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
61672,581382FD0FFFE100E46D,2020-12-11,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61673,581382FD0FFFE100E46D,2020-12-14,0.9999999225512289,3,False,-1,1,-1,1,1
61674,581382FD0FFFE100E46D,2020-12-14,0.9999906278710275,2,False,-1,-1,1,-1,1
61675,581382FD0FFFE100E46D,2020-12-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
61676,581382FD0FFFE100E46D,2021-01-07,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61678,581382FD0FFFE100E46D,2021-03-11,0.9726019740310166,1,False,-1,1,-1,-1,-1
61681,581382FD0FFFE100E46D,2021-04-19,0.9726019740310166,1,False,-1,1,-1,-1,-1
61683,581382FD0FFFE100E46D,2021-04-26,0.9999999999994525,3,False,-1,1,1,1,-1
61684,581382FD0FFFE100E46D,2021-04-27,0.9999999070023176,2,False,-1,1,-1,1,-1
61685,581382FD0FFFE100E46D,2021-04-27,0.9726019740310166,1,False,-1,1,-1,-1,-1
61686,581382FD0FFFE100E46D,2021-04-27,0.9999998341890519,2,False,-1,1,1,-1,-1
61687,581382FD0FFFE100E46D,2021-04-29,0.9999999999994525,3,False,-1,1,1,1,-1
61688,581382FD0FFFE100E46D,2021-05-06,0.3434154759308599,0,True,-1,-1,-1,-1,-1
61689,581382FD0FFFE100E46D,2021-05-07,0.07045617244613926,0,False,-1,-1,0,-1,-1
61690,581382FD0FFFE100E46D,2021-05-07,0.9999999070023176,2,False,-1,1,-1,1,-1
61692,581382FD0FFFE100E46D,2021-05-17,0.9726019740310166,1,False,-1,1,-1,-1,-1
